"age","sex","qimd","year","pop"
47,"1","3","2009",74351.3999999999
48,"1","3","2009",74351.4000000004
49,"1","3","2009",74351.3999999999
50,"1","3","2009",65217.1999999997
51,"1","3","2009",65217.2000000002
52,"1","3","2009",65217.2000000002
53,"1","3","2009",65217.1999999997
54,"1","3","2009",65217.2000000002
55,"1","3","2009",61155.5999999996
56,"1","3","2009",61155.6000000001
57,"1","3","2009",61155.6000000001
58,"1","3","2009",61155.6000000001
59,"1","3","2009",61155.6000000001
60,"1","3","2009",64480
61,"1","3","2009",64480
62,"1","3","2009",64480
63,"1","3","2009",64480
64,"1","3","2009",64480
65,"1","3","2009",48799.5999999996
66,"1","3","2009",48799.6000000006
67,"1","3","2009",48799.5999999996
68,"1","3","2009",48799.5999999996
69,"1","3","2009",48799.6000000006
70,"1","3","2009",40596.3999999994
71,"1","3","2009",40596.4000000004
72,"1","3","2009",40596.4000000004
73,"1","3","2009",40596.3999999994
74,"1","3","2009",40596.4000000004
75,"1","3","2009",31478.5999999996
76,"1","3","2009",31478.6000000006
77,"1","3","2009",31478.5999999996
78,"1","3","2009",31478.5999999996
79,"1","3","2009",31478.6000000006
80,"1","3","2009",21240
81,"1","3","2009",21240
82,"1","3","2009",21240
83,"1","3","2009",21240
84,"1","3","2009",21240
85,"1","3","2009",11590.5999999996
86,"1","3","2009",11590.6000000006
87,"1","3","2009",11590.5999999996
88,"1","3","2009",11590.5999999996
89,"1","3","2009",11590.6000000006
90,"1","3","2009",4210.20000000019
91,"1","3","2009",4210.19999999925
92,"1","3","2009",4210.20000000019
93,"1","3","2009",4210.20000000019
94,"1","3","2009",4210.20000000019
95,"1","3","2009",4210.20000000019
96,"1","3","2009",4210.19999999925
97,"1","3","2009",4210.20000000019
98,"1","3","2009",4210.20000000019
99,"1","3","2009",4210.20000000019
100,"1","3","2009",4210.26650740393
0,"1","4","2009",74304
1,"1","4","2009",67803.25
2,"1","4","2009",67803.25
3,"1","4","2009",67803.25
4,"1","4","2009",67803.25
5,"1","4","2009",58244.2
6,"1","4","2009",58244.2
7,"1","4","2009",58244.2
8,"1","4","2009",58244.2000000001
9,"1","4","2009",58244.2
10,"1","4","2009",61690.2
11,"1","4","2009",61690.2000000001
12,"1","4","2009",61690.2
13,"1","4","2009",61690.2
14,"1","4","2009",61690.2000000001
15,"1","4","2009",68390.7999999999
16,"1","4","2009",68390.8000000002
17,"1","4","2009",68390.7999999998
18,"1","4","2009",68390.8
19,"1","4","2009",68390.8
20,"1","4","2009",78813.8
21,"1","4","2009",78813.8
22,"1","4","2009",78813.7999999998
23,"1","4","2009",78813.8
24,"1","4","2009",78813.8
25,"1","4","2009",86978
26,"1","4","2009",86978
27,"1","4","2009",86978
28,"1","4","2009",86978
29,"1","4","2009",86978
30,"1","4","2009",79002.2000000002
31,"1","4","2009",79002.1999999997
32,"1","4","2009",79002.2000000002
33,"1","4","2009",79002.1999999997
34,"1","4","2009",79002.2000000002
35,"1","4","2009",77495.2000000002
36,"1","4","2009",77495.1999999997
37,"1","4","2009",77495.2000000002
38,"1","4","2009",77495.1999999997
39,"1","4","2009",77495.2000000002
40,"1","4","2009",77503.7999999998
41,"1","4","2009",77503.8000000003
42,"1","4","2009",77503.7999999998
43,"1","4","2009",77503.8000000003
44,"1","4","2009",77503.7999999998
45,"1","4","2009",70880.3999999999
46,"1","4","2009",70880.3999999999
47,"1","4","2009",70880.4000000004
48,"1","4","2009",70880.3999999999
49,"1","4","2009",70880.3999999999
50,"1","4","2009",60114.7999999998
51,"1","4","2009",60114.8000000003
52,"1","4","2009",60114.7999999998
53,"1","4","2009",60114.8000000003
54,"1","4","2009",60114.7999999998
55,"1","4","2009",54007.3999999999
56,"1","4","2009",54007.3999999999
57,"1","4","2009",54007.4000000004
58,"1","4","2009",54007.3999999999
59,"1","4","2009",54007.3999999999
60,"1","4","2009",53155.2000000002
61,"1","4","2009",53155.2000000002
62,"1","4","2009",53155.1999999993
63,"1","4","2009",53155.2000000002
64,"1","4","2009",53155.2000000002
65,"1","4","2009",40029.5999999996
66,"1","4","2009",40029.6000000006
67,"1","4","2009",40029.5999999996
68,"1","4","2009",40029.6000000006
69,"1","4","2009",40029.5999999996
70,"1","4","2009",33894.4000000004
71,"1","4","2009",33894.3999999994
72,"1","4","2009",33894.4000000004
73,"1","4","2009",33894.3999999994
74,"1","4","2009",33894.4000000004
75,"1","4","2009",26049.2000000002
76,"1","4","2009",26049.2000000002
77,"1","4","2009",26049.1999999993
78,"1","4","2009",26049.2000000002
79,"1","4","2009",26049.2000000002
80,"1","4","2009",17857.5999999996
81,"1","4","2009",17857.6000000006
82,"1","4","2009",17857.5999999996
83,"1","4","2009",17857.6000000006
84,"1","4","2009",17857.5999999996
85,"1","4","2009",9708.59999999963
86,"1","4","2009",9708.60000000056
87,"1","4","2009",9708.59999999963
88,"1","4","2009",9708.60000000056
89,"1","4","2009",9708.59999999963
90,"1","4","2009",3443
91,"1","4","2009",3443
92,"1","4","2009",3443
93,"1","4","2009",3443
94,"1","4","2009",3443
95,"1","4","2009",3443
96,"1","4","2009",3443
97,"1","4","2009",3443
98,"1","4","2009",3443
99,"1","4","2009",3443
100,"1","4","2009",3443.0564620709
0,"1","5","2009",90436
1,"1","5","2009",83530.5
2,"1","5","2009",83530.5
3,"1","5","2009",83530.5
4,"1","5","2009",83530.5
5,"1","5","2009",70277.2
6,"1","5","2009",70277.2
7,"1","5","2009",70277.2
8,"1","5","2009",70277.2000000001
9,"1","5","2009",70277.2
10,"1","5","2009",71200.6
11,"1","5","2009",71200.6
12,"1","5","2009",71200.6000000001
13,"1","5","2009",71200.5999999999
14,"1","5","2009",71200.6000000001
15,"1","5","2009",74736
16,"1","5","2009",74736
17,"1","5","2009",74736
18,"1","5","2009",74736
19,"1","5","2009",74736
20,"1","5","2009",82973.3999999999
21,"1","5","2009",82973.4000000001
22,"1","5","2009",82973.3999999999
23,"1","5","2009",82973.4000000001
24,"1","5","2009",82973.3999999999
25,"1","5","2009",90108.2
26,"1","5","2009",90108.2
27,"1","5","2009",90108.2000000002
28,"1","5","2009",90108.1999999997
29,"1","5","2009",90108.2000000002
30,"1","5","2009",78648.6000000001
31,"1","5","2009",78648.6000000001
32,"1","5","2009",78648.5999999996
33,"1","5","2009",78648.6000000001
34,"1","5","2009",78648.6000000001
35,"1","5","2009",75919.3999999999
36,"1","5","2009",75919.3999999999
37,"1","5","2009",75919.4000000004
38,"1","5","2009",75919.3999999999
39,"1","5","2009",75919.3999999999
40,"1","5","2009",74204.7999999998
41,"1","5","2009",74204.8000000003
42,"1","5","2009",74204.7999999998
43,"1","5","2009",74204.8000000003
44,"1","5","2009",74204.7999999998
45,"1","5","2009",66666.6000000001
46,"1","5","2009",66666.6000000001
47,"1","5","2009",66666.5999999996
48,"1","5","2009",66666.6000000001
49,"1","5","2009",66666.6000000001
50,"1","5","2009",56404.6000000001
51,"1","5","2009",56404.6000000001
52,"1","5","2009",56404.5999999996
53,"1","5","2009",56404.6000000001
54,"1","5","2009",56404.6000000001
55,"1","5","2009",49339.7999999998
56,"1","5","2009",49339.7999999998
57,"1","5","2009",49339.8000000007
58,"1","5","2009",49339.7999999998
59,"1","5","2009",49339.7999999998
60,"1","5","2009",45782.2000000002
61,"1","5","2009",45782.2000000002
62,"1","5","2009",45782.1999999993
63,"1","5","2009",45782.2000000002
64,"1","5","2009",45782.2000000002
65,"1","5","2009",34846.7999999998
66,"1","5","2009",34846.7999999998
67,"1","5","2009",34846.8000000007
68,"1","5","2009",34846.7999999998
69,"1","5","2009",34846.7999999998
70,"1","5","2009",30002.2000000002
71,"1","5","2009",30002.2000000002
72,"1","5","2009",30002.1999999993
73,"1","5","2009",30002.2000000002
74,"1","5","2009",30002.2000000002
75,"1","5","2009",22584.4000000004
76,"1","5","2009",22584.3999999994
77,"1","5","2009",22584.4000000004
78,"1","5","2009",22584.3999999994
79,"1","5","2009",22584.4000000004
80,"1","5","2009",15062
81,"1","5","2009",15062
82,"1","5","2009",15062
83,"1","5","2009",15062
84,"1","5","2009",15062
85,"1","5","2009",7808.59999999963
86,"1","5","2009",7808.60000000056
87,"1","5","2009",7808.59999999963
88,"1","5","2009",7808.60000000056
89,"1","5","2009",7808.59999999963
90,"1","5","2009",2731.20000000019
91,"1","5","2009",2731.20000000019
92,"1","5","2009",2731.19999999925
93,"1","5","2009",2731.20000000019
94,"1","5","2009",2731.20000000019
95,"1","5","2009",2731.20000000019
96,"1","5","2009",2731.20000000019
97,"1","5","2009",2731.19999999925
98,"1","5","2009",2731.20000000019
99,"1","5","2009",2731.20000000019
100,"1","5","2009",2731.24574659206
0,"2","1","2009",51665
1,"2","1","2009",55521
2,"2","1","2009",55521
3,"2","1","2009",55521
4,"2","1","2009",55521
5,"2","1","2009",57041.8
6,"2","1","2009",57041.8
7,"2","1","2009",57041.8
8,"2","1","2009",57041.8
9,"2","1","2009",57041.8
10,"2","1","2009",63145.8
11,"2","1","2009",63145.7999999999
12,"2","1","2009",63145.8
13,"2","1","2009",63145.8
14,"2","1","2009",63145.7999999999
15,"2","1","2009",63982
16,"2","1","2009",63982
17,"2","1","2009",63982
18,"2","1","2009",63982
19,"2","1","2009",63982
20,"2","1","2009",48860.2
21,"2","1","2009",48860.2
22,"2","1","2009",48860.2000000002
23,"2","1","2009",48860.2
24,"2","1","2009",48860.2
25,"2","1","2009",47950
26,"2","1","2009",47950
27,"2","1","2009",47950
28,"2","1","2009",47950
29,"2","1","2009",47950
30,"2","1","2009",55302.2
31,"2","1","2009",55302.2
32,"2","1","2009",55302.2000000002
33,"2","1","2009",55302.2
34,"2","1","2009",55302.2
35,"2","1","2009",74557.8
36,"2","1","2009",74557.8
37,"2","1","2009",74557.7999999998
38,"2","1","2009",74557.8000000003
39,"2","1","2009",74557.7999999998
40,"2","1","2009",85922
41,"2","1","2009",85922
42,"2","1","2009",85922
43,"2","1","2009",85922
44,"2","1","2009",85922
45,"2","1","2009",84238.6000000001
46,"2","1","2009",84238.6000000001
47,"2","1","2009",84238.5999999996
48,"2","1","2009",84238.6000000001
49,"2","1","2009",84238.6000000001
50,"2","1","2009",72364.3999999999
51,"2","1","2009",72364.3999999999
52,"2","1","2009",72364.4000000004
53,"2","1","2009",72364.3999999999
54,"2","1","2009",72364.3999999999
55,"2","1","2009",68430.7999999998
56,"2","1","2009",68430.8000000003
57,"2","1","2009",68430.7999999998
58,"2","1","2009",68430.8000000003
59,"2","1","2009",68430.7999999998
60,"2","1","2009",74152.2000000002
61,"2","1","2009",74152.1999999997
62,"2","1","2009",74152.2000000002
63,"2","1","2009",74152.1999999997
64,"2","1","2009",74152.2000000002
65,"2","1","2009",54950
66,"2","1","2009",54950
67,"2","1","2009",54950
68,"2","1","2009",54950
69,"2","1","2009",54950
70,"2","1","2009",47232.5999999996
71,"2","1","2009",47232.6000000006
72,"2","1","2009",47232.5999999996
73,"2","1","2009",47232.6000000006
74,"2","1","2009",47232.5999999996
75,"2","1","2009",39442.2000000002
76,"2","1","2009",39442.2000000002
77,"2","1","2009",39442.1999999993
78,"2","1","2009",39442.2000000002
79,"2","1","2009",39442.2000000002
80,"2","1","2009",30334.4000000004
81,"2","1","2009",30334.3999999994
82,"2","1","2009",30334.4000000004
83,"2","1","2009",30334.3999999994
84,"2","1","2009",30334.4000000004
85,"2","1","2009",20658.7999999998
86,"2","1","2009",20658.7999999998
87,"2","1","2009",20658.8000000007
88,"2","1","2009",20658.7999999998
89,"2","1","2009",20658.7999999998
90,"2","1","2009",10604.7999999998
91,"2","1","2009",10604.7999999998
92,"2","1","2009",10604.8000000007
93,"2","1","2009",10604.7999999998
94,"2","1","2009",10604.7999999998
95,"2","1","2009",10604.7999999998
96,"2","1","2009",10604.7999999998
97,"2","1","2009",10604.8000000007
98,"2","1","2009",10604.7999999998
99,"2","1","2009",10604.7999999998
100,"2","1","2009",10604.8906433396
0,"2","2","2009",54080
1,"2","2","2009",53883
2,"2","2","2009",53883
3,"2","2","2009",53883
4,"2","2","2009",53883
5,"2","2","2009",52439.8
6,"2","2","2009",52439.8
7,"2","2","2009",52439.8
8,"2","2","2009",52439.8
9,"2","2","2009",52439.8
10,"2","2","2009",58059.6
11,"2","2","2009",58059.6
12,"2","2","2009",58059.6000000001
13,"2","2","2009",58059.6
14,"2","2","2009",58059.6
15,"2","2","2009",62156.2
16,"2","2","2009",62156.2000000001
17,"2","2","2009",62156.2
18,"2","2","2009",62156.2000000001
19,"2","2","2009",62156.2
20,"2","2","2009",57425.6000000001
21,"2","2","2009",57425.5999999999
22,"2","2","2009",57425.6000000001
23,"2","2","2009",57425.5999999999
24,"2","2","2009",57425.6000000001
25,"2","2","2009",58105.3999999999
26,"2","2","2009",58105.4000000001
27,"2","2","2009",58105.3999999999
28,"2","2","2009",58105.4000000001
29,"2","2","2009",58105.3999999999
30,"2","2","2009",60106.8
31,"2","2","2009",60106.8
32,"2","2","2009",60106.7999999998
33,"2","2","2009",60106.8
34,"2","2","2009",60106.8
35,"2","2","2009",73211.6000000001
36,"2","2","2009",73211.6000000001
37,"2","2","2009",73211.5999999996
38,"2","2","2009",73211.6000000001
39,"2","2","2009",73211.6000000001
40,"2","2","2009",81730.6000000001
41,"2","2","2009",81730.6000000001
42,"2","2","2009",81730.6000000001
43,"2","2","2009",81730.5999999996
44,"2","2","2009",81730.6000000001
45,"2","2","2009",79978.6000000001
46,"2","2","2009",79978.6000000001
47,"2","2","2009",79978.6000000001
48,"2","2","2009",79978.5999999996
49,"2","2","2009",79978.6000000001
50,"2","2","2009",70441.6000000001
51,"2","2","2009",70441.6000000001
52,"2","2","2009",70441.6000000001
53,"2","2","2009",70441.5999999996
54,"2","2","2009",70441.6000000001
55,"2","2","2009",68046.8000000003
56,"2","2","2009",68046.7999999998
57,"2","2","2009",68046.7999999998
58,"2","2","2009",68046.8000000003
59,"2","2","2009",68046.7999999998
60,"2","2","2009",74178
61,"2","2","2009",74178
62,"2","2","2009",74178
63,"2","2","2009",74178
64,"2","2","2009",74178
65,"2","2","2009",56472.6000000006
66,"2","2","2009",56472.5999999996
67,"2","2","2009",56472.5999999996
68,"2","2","2009",56472.6000000006
69,"2","2","2009",56472.5999999996
70,"2","2","2009",48182
71,"2","2","2009",48182
72,"2","2","2009",48182
73,"2","2","2009",48182
74,"2","2","2009",48182
75,"2","2","2009",40624.4000000004
76,"2","2","2009",40624.3999999994
77,"2","2","2009",40624.4000000004
78,"2","2","2009",40624.4000000004
79,"2","2","2009",40624.3999999994
80,"2","2","2009",31849.2000000002
81,"2","2","2009",31849.2000000002
82,"2","2","2009",31849.2000000002
83,"2","2","2009",31849.1999999993
84,"2","2","2009",31849.2000000002
85,"2","2","2009",22542.2000000002
86,"2","2","2009",22542.2000000002
87,"2","2","2009",22542.2000000002
88,"2","2","2009",22542.1999999993
89,"2","2","2009",22542.2000000002
90,"2","2","2009",11827.2000000002
91,"2","2","2009",11827.2000000002
92,"2","2","2009",11827.2000000002
93,"2","2","2009",11827.1999999993
94,"2","2","2009",11827.2000000002
95,"2","2","2009",11827.2000000002
96,"2","2","2009",11827.2000000002
97,"2","2","2009",11827.2000000002
98,"2","2","2009",11827.1999999993
99,"2","2","2009",11827.2000000002
100,"2","2","2009",11827.2966151973
0,"2","3","2009",60522
1,"2","3","2009",57099.5
2,"2","3","2009",57099.5
3,"2","3","2009",57099.5
4,"2","3","2009",57099.5
5,"2","3","2009",51968.2
6,"2","3","2009",51968.2
7,"2","3","2009",51968.2
8,"2","3","2009",51968.2
9,"2","3","2009",51968.2
10,"2","3","2009",56860.8
11,"2","3","2009",56860.7999999999
12,"2","3","2009",56860.8
13,"2","3","2009",56860.7999999999
14,"2","3","2009",56860.8
15,"2","3","2009",62606.8
16,"2","3","2009",62606.7999999999
17,"2","3","2009",62606.8
18,"2","3","2009",62606.7999999999
19,"2","3","2009",62606.8
20,"2","3","2009",68815.2
21,"2","3","2009",68815.2
22,"2","3","2009",68815.2000000002
23,"2","3","2009",68815.2
24,"2","3","2009",68815.2
25,"2","3","2009",72191.6000000001
26,"2","3","2009",72191.5999999999
27,"2","3","2009",72191.6000000001
28,"2","3","2009",72191.5999999999
29,"2","3","2009",72191.6000000001
30,"2","3","2009",67431.8
31,"2","3","2009",67431.8
32,"2","3","2009",67431.8
33,"2","3","2009",67431.8
34,"2","3","2009",67431.7999999998
35,"2","3","2009",74181.2000000002
36,"2","3","2009",74181.1999999997
37,"2","3","2009",74181.2000000002
38,"2","3","2009",74181.1999999997
39,"2","3","2009",74181.2000000002
40,"2","3","2009",78697.6000000001
41,"2","3","2009",78697.6000000001
42,"2","3","2009",78697.5999999996
43,"2","3","2009",78697.6000000001
44,"2","3","2009",78697.6000000001
45,"2","3","2009",75247
46,"2","3","2009",75247
47,"2","3","2009",75247
48,"2","3","2009",75247
49,"2","3","2009",75247
50,"2","3","2009",66367.8000000003
51,"2","3","2009",66367.7999999998
52,"2","3","2009",66367.7999999998
53,"2","3","2009",66367.8000000003
54,"2","3","2009",66367.7999999998
55,"2","3","2009",63452.8000000003
56,"2","3","2009",63452.7999999998
57,"2","3","2009",63452.7999999998
58,"2","3","2009",63452.8000000003
59,"2","3","2009",63452.7999999998
60,"2","3","2009",67266.3999999999
61,"2","3","2009",67266.4000000004
62,"2","3","2009",67266.3999999999
63,"2","3","2009",67266.3999999994
64,"2","3","2009",67266.4000000004
65,"2","3","2009",51825.2000000002
66,"2","3","2009",51825.2000000002
67,"2","3","2009",51825.1999999993
68,"2","3","2009",51825.2000000002
69,"2","3","2009",51825.2000000002
70,"2","3","2009",45177.7999999998
71,"2","3","2009",45177.7999999998
72,"2","3","2009",45177.8000000007
73,"2","3","2009",45177.7999999998
74,"2","3","2009",45177.7999999998
75,"2","3","2009",39039.5999999996
76,"2","3","2009",39039.6000000006
77,"2","3","2009",39039.5999999996
78,"2","3","2009",39039.6000000006
79,"2","3","2009",39039.5999999996
80,"2","3","2009",31215
81,"2","3","2009",31215
82,"2","3","2009",31215
83,"2","3","2009",31215
84,"2","3","2009",31215
85,"2","3","2009",22645.7999999998
86,"2","3","2009",22645.7999999998
87,"2","3","2009",22645.8000000007
88,"2","3","2009",22645.7999999998
89,"2","3","2009",22645.7999999998
90,"2","3","2009",12014.4000000004
91,"2","3","2009",12014.3999999994
92,"2","3","2009",12014.4000000004
93,"2","3","2009",12014.3999999994
94,"2","3","2009",12014.4000000004
95,"2","3","2009",12014.4000000004
96,"2","3","2009",12014.3999999994
97,"2","3","2009",12014.4000000004
98,"2","3","2009",12014.3999999994
99,"2","3","2009",12014.4000000004
100,"2","3","2009",12014.495869671
0,"2","4","2009",71036
1,"2","4","2009",64711.75
2,"2","4","2009",64711.75
3,"2","4","2009",64711.75
4,"2","4","2009",64711.75
5,"2","4","2009",55485
6,"2","4","2009",55485
7,"2","4","2009",55485
8,"2","4","2009",55485
9,"2","4","2009",55485
10,"2","4","2009",59225
11,"2","4","2009",59225
12,"2","4","2009",59225
13,"2","4","2009",59225
14,"2","4","2009",59225
15,"2","4","2009",66908
16,"2","4","2009",66908
17,"2","4","2009",66908
18,"2","4","2009",66908
19,"2","4","2009",66908
20,"2","4","2009",82522.2
21,"2","4","2009",82522.2
22,"2","4","2009",82522.2000000002
23,"2","4","2009",82522.2
24,"2","4","2009",82522.2
25,"2","4","2009",88174.2
26,"2","4","2009",88174.2
27,"2","4","2009",88174.2000000002
28,"2","4","2009",88174.2
29,"2","4","2009",88174.2
30,"2","4","2009",76250.6000000001
31,"2","4","2009",76250.6000000001
32,"2","4","2009",76250.5999999996
33,"2","4","2009",76250.6000000001
