"agegroup","sex","salt","Pe","se"
"65-69","2","4.9",0.0158478605388273,0.00495557195729888
"65-69","2","5",0.00950871632329636,0.00384587879833223
"65-69","2","5.1",0.0142630744849445,0.00467865549017562
"65-69","2","5.2",0.00792393026941363,0.00349396851027057
"65-69","2","5.3",0.01743264659271,0.0051632247764667
"65-69","2","5.4",0.01743264659271,0.00518018007813015
"65-69","2","5.5",0.0221870047543582,0.00581406074879117
"65-69","2","5.6",0.0158478605388273,0.00493138367472312
"65-69","2","5.7",0.0126782884310618,0.0044330253093881
"65-69","2","5.8",0.01743264659271,0.0051970800639776
"65-69","2","5.9",0.0142630744849445,0.00516765645066763
"65-69","2","6",0.0126782884310618,0.00442582652920007
"65-69","2","6.1",0.0142630744849445,0.00469396487862183
"65-69","2","6.2",0.0063391442155309,0.00317090217386233
"65-69","2","6.3",0.00950871632329636,0.003852092084412
"65-69","2","6.4",0.0142630744849445,0.00471683579433419
"65-69","2","6.5",0.00792393026941363,0.00353366983557375
"65-69","2","6.6",0.00950871632329636,0.00382717841829677
"65-69","2","6.7",0.0110935023771791,0.00412677564172827
"65-69","2","6.8",0.0142630744849445,0.00467865549017561
"65-69","2","6.9",0.01743264659271,0.0051632247764667
"65-69","2","7",0.00792393026941363,0.00351103833489226
"65-69","2","7.1",0.0158478605388273,0.00496360852433464
"65-69","2","7.2",0.0126782884310618,0.00444738791290844
"65-69","2","7.3",0.00950871632329636,0.00386448868771098
"65-69","2","7.4",0.0142630744849445,0.00470160087892704
"65-69","2","7.5",0.0063391442155309,0.00314058940565172
"65-69","2","7.6",0.00792393026941363,0.00351670986413767
"65-69","2","7.7",0.00950871632329636,0.00385829536481045
"65-69","2","7.8",0.0158478605388273,0.00495557195729888
"65-69","2","7.9",0.0190174326465927,0.00537465699213153
"65-69","2","8",0.0110935023771791,0.00414700869673681
"65-69","2","8.1",0.0110935023771791,0.00412677564172828
"65-69","2","8.2",0.01743264659271,0.0055980557891646
"65-69","2","8.3",0.00792393026941363,0.00352237226141182
"65-69","2","8.4",0.00316957210776545,0.00223891865192817
"65-69","2","8.5",0.0110935023771791,0.00414700869673681
"65-69","2","8.6",0.0110935023771791,0.00416044273524383
"65-69","2","8.7",0.00158478605388273,0.00158326428017634
"65-69","2","8.8",0.0110935023771791,0.00414027533137524
"65-69","2","8.9",0.01743264659271,0.00564485210321846
"65-69","2","9",0.00316957210776545,0.00223535534047177
"65-69","2","9.1",0.00792393026941363,0.00353366983557375
"65-69","2","9.2",0.0063391442155309,0.00314566181882987
"65-69","2","9.3",0.0063391442155309,0.00314566181882986
"65-69","2","9.4",0.00316957210776545,0.00223535534047178
"65-69","2","9.5",0.00158478605388273,0.00158577974409132
"65-69","2","9.6",0.00475435816164818,0.00273754963417003
"65-69","2","9.7",0.00158478605388273,0.0015807448133694
"65-69","2","9.8",0.0110935023771791,0.00412677564172828
"65-69","2","9.9",0.00475435816164818,0.00272879979188951
"65-69","2","10",0.0063391442155309,0.00315072606584517
"65-69","2","10.1",0.00158478605388273,0.00158577974409132
"65-69","2","10.2",0.00792393026941363,0.00352802557068449
"65-69","2","10.3",0.00475435816164818,0.00272879979188951
"65-69","2","10.4",0.00316957210776545,0.00223891865192816
"65-69","2","10.5",0.0063391442155309,0.00314566181882987
"65-69","2","10.6",0.00316957210776545,0.00224247630126337
"65-69","2","10.8",0.0063391442155309,0.0031608302183288
"65-69","2","10.9",0.00475435816164818,0.00274191408457825
"65-69","2","11",0.00316957210776545,0.00223891865192815
"65-69","2","11.1",0.00792393026941363,0.00352237226141181
"65-69","2","11.2",0.00316957210776545,0.00223891865192815
"65-69","2","11.3",0.00316957210776545,0.00223178633977351
"65-69","2","11.4",0.00475435816164818,0.00273754963417003
"65-69","2","11.5",0.00316957210776545,0.00223178633977351
"65-69","2","11.6",0.00158478605388273,0.00158326428017633
"65-69","2","11.7",0.00316957210776545,0.00224247630126337
"65-69","2","11.8",0.00316957210776545,0.00223178633977351
"65-69","2","11.9",0.00158478605388273,0.00158326428017633
"65-69","2","12",0.00158478605388273,0.00158326428017633
"65-69","2","12.1",0.00475435816164818,0.00273754963417004
"65-69","2","12.3",0.00158478605388273,0.00158326428017634
"65-69","2","12.4",0.00475435816164818,0.00273317821443834
"65-69","2","12.5",0.00158478605388273,0.00158326428017633
"65-69","2","12.6",0.00316957210776545,0.00223535534047179
"65-69","2","12.7",0.00158478605388273,0.00158577974409132
"65-69","2","13.1",0.00158478605388273,0.00158326428017633
"65-69","2","13.2",0.00316957210776545,0.00223891865192814
"65-69","2","13.3",0.00158478605388273,0.0015807448133694
"65-69","2","13.4",0.00316957210776545,0.00222821162249538
"65-69","2","13.5",0.00158478605388273,0.0015782213244999
"65-69","2","13.8",0.00158478605388273,0.0015782213244999
"65-69","2","14",0.00158478605388273,0.00158326428017633
"65-69","2","14.1",0.00158478605388273,0.00158577974409132
"65-69","2","14.3",0.00158478605388273,0.00158577974409132
"65-69","2","14.4",0.00158478605388273,0.00158577974409132
"65-69","2","14.5",0.00316957210776545,0.00224247630126339
"65-69","2","14.7",0.00158478605388273,0.0015782213244999
"65-69","2","14.8",0.00475435816164818,0.00273754963417002
"65-69","2","15.1",0.00158478605388273,0.00158577974409132
"65-69","2","15.3",0.00158478605388273,0.0015807448133694
"65-69","2","15.4",0.00158478605388273,0.0015807448133694
"65-69","2","15.7",0.00316957210776545,0.00224247630126337
"65-69","2","17.1",0.00158478605388273,0.00158326428017634
"65-69","2","17.8",0.00158478605388273,0.00158577974409132
"65-69","2","18.4",0.00158478605388273,0.00158326428017633
"65-69","2","19.2",0.00316957210776545,0.00223891865192814
"65-69","2","20.5",0.00158478605388273,0.00158577974409132
"65-69","2","20.7",0.00158478605388273,0.00158326428017633
"65-69","2","21.7",0.00158478605388273,0.00158577974409132
"70-74","1","1",0.00610997963340122,0.00351279952365904
"70-74","1","1.1",0.00203665987780041,0.00203753232081787
"70-74","1","1.2",0.00203665987780041,0.00203753232081787
"70-74","1","1.4",0.00203665987780041,0.00203337609981322
"70-74","1","1.5",0.00203665987780041,0.00203337609981322
"70-74","1","1.6",0.00203665987780041,0.00203753232081788
"70-74","1","1.7",0.00407331975560081,0.00288073439358015
"70-74","1","1.8",0.00814663951120163,0.00405513544168711
"70-74","1","1.9",0.00407331975560081,0.00286896362228805
"70-74","1","2",0.00407331975560081,0.00287485503220319
"70-74","1","2.1",0.00203665987780041,0.00203337609981322
"70-74","1","2.2",0.00407331975560081,0.00288073439358017
"70-74","1","2.3",0.00203665987780041,0.00203753232081788
"70-74","1","2.6",0.00407331975560081,0.00288073439358018
"70-74","1","2.7",0.00814663951120163,0.00405513544168712
"70-74","1","2.8",0.00203665987780041,0.00203753232081788
"70-74","1","3",0.00203665987780041,0.00203337609981322
"70-74","1","3.1",0.00203665987780041,0.00202085614976279
"70-74","1","3.2",0.00407331975560081,0.00287485503220317
"70-74","1","3.3",0.00203665987780041,0.00203753232081787
"70-74","1","3.4",0.00407331975560081,0.00286896362228806
"70-74","1","3.5",0.00203665987780041,0.00202921136607446
"70-74","1","3.7",0.00203665987780041,0.00203753232081787
"70-74","1","3.8",0.00203665987780041,0.00202503806707921
"70-74","1","3.9",0.00610997963340122,0.00352721959394851
"70-74","1","4",0.00203665987780041,0.00203753232081787
"70-74","1","4.2",0.00203665987780041,0.00203337609981322
"70-74","1","4.3",0.00814663951120163,0.00405513544168711
"70-74","1","4.4",0.00407331975560081,0.00285714435856307
"70-74","1","4.5",0.00407331975560081,0.00286896362228807
"70-74","1","4.6",0.00610997963340122,0.00350556724484949
"70-74","1","4.7",0.00814663951120163,0.00405513544168711
"70-74","1","4.8",0.00407331975560081,0.00286896362228805
"70-74","1","4.9",0.010183299389002,0.00450446969251072
"70-74","1","5",0.0122199592668024,0.00495358415520817
"70-74","1","5.1",0.00610997963340122,0.00452714096586366
"70-74","1","5.2",0.0122199592668024,0.00492274753274877
"70-74","1","5.3",0.00814663951120163,0.00406347164759032
"70-74","1","5.4",0.00814663951120163,0.00404678206357638
"70-74","1","5.5",0.010183299389002,0.00450446969251071
"70-74","1","5.6",0.00203665987780041,0.00203337609981323
"70-74","1","5.7",0.00407331975560081,0.00286896362228805
"70-74","1","5.8",0.0162932790224033,0.00568117026075765
"70-74","1","5.9",0.0122199592668024,0.00490208201993334
"70-74","1","6",0.00814663951120163,0.00404678206357638
"70-74","1","6.1",0.00203665987780041,0.00202503806707921
"70-74","1","6.2",0.00407331975560081,0.00288073439358017
"70-74","1","6.3",0.0122199592668024,0.00492274753274877
"70-74","1","6.4",0.00610997963340122,0.00351279952365904
"70-74","1","6.5",0.00610997963340122,0.0034764876768272
"70-74","1","6.6",0.0162932790224033,0.00565729458401659
"70-74","1","6.7",0.0142566191446029,0.00529338433381218
"70-74","1","6.8",0.00407331975560081,0.00286896362228805
"70-74","1","6.9",0.00610997963340122,0.00351279952365905
"70-74","1","7",0.0224032586558045,0.00660009637889814
"70-74","1","7.1",0.00610997963340122,0.00352721959394852
"70-74","1","7.2",0.0122199592668024,0.00492274753274877
"70-74","1","7.3",0.00407331975560081,0.00285121635368084
"70-74","1","7.4",0.00610997963340122,0.00350556724484949
"70-74","1","7.5",0.00610997963340122,0.00352001694295308
"70-74","1","7.6",0.00407331975560081,0.00285714435856308
"70-74","1","7.7",0.00814663951120163,0.00405513544168712
"70-74","1","7.8",0.010183299389002,0.00452321159814642
"70-74","1","7.9",0.00610997963340122,0.00351279952365904
"70-74","1","8",0.00814663951120163,0.00403841140669696
"70-74","1","8.1",0.00610997963340122,0.00351279952365904
"70-74","1","8.2",0.010183299389002,0.0045232115981464
"70-74","1","8.3",0.0162932790224033,0.00565729458401659
"70-74","1","8.4",0.0142566191446029,0.00531571180902898
"70-74","1","8.5",0.010183299389002,0.00453255348970483
"70-74","1","8.6",0.0122199592668024,0.00491242564327125
"70-74","1","8.7",0.010183299389002,0.00453255348970484
"70-74","1","8.8",0.00407331975560081,0.00287485503220318
"70-74","1","8.9",0.00814663951120163,0.00405513544168711
"70-74","1","9",0.0122199592668024,0.00490208201993334
"70-74","1","9.1",0.00610997963340122,0.00352001694295308
"70-74","1","9.2",0.00407331975560081,0.00286306008945684
"70-74","1","9.3",0.010183299389002,0.00451385037259509
"70-74","1","9.4",0.00814663951120163,0.00407179078675634
"70-74","1","9.5",0.00407331975560081,0.00287485503220317
"70-74","1","9.6",0.010183299389002,0.00455117974682323
"70-74","1","9.7",0.00814663951120163,0.00404678206357638
"70-74","1","9.8",0.0162932790224033,0.00565729458401659
"70-74","1","9.9",0.00203665987780041,0.00203753232081788
"70-74","1","10",0.010183299389002,0.0045232115981464
"70-74","1","10.1",0.0122199592668024,0.00493304782479343
"70-74","1","10.2",0.00203665987780041,0.00202921136607447
"70-74","1","10.3",0.00610997963340122,0.00352001694295309
"70-74","1","10.4",0.010183299389002,0.00453255348970482
"70-74","1","10.5",0.0122199592668024,0.00496382045940871
"70-74","1","10.6",0.00610997963340122,0.00352001694295308
"70-74","1","10.7",0.00203665987780041,0.00203753232081787
"70-74","1","10.8",0.00814663951120163,0.00405513544168711
"70-74","1","10.9",0.00814663951120163,0.00405513544168711
"70-74","1","11",0.00814663951120163,0.00406347164759032
"70-74","1","11.1",0.0142566191446029,0.00533794589405439
"70-74","1","11.2",0.00610997963340122,0.00352721959394852
"70-74","1","11.3",0.00814663951120163,0.00404678206357638
"70-74","1","11.4",0.00610997963340122,0.00350556724484949
"70-74","1","11.6",0.00203665987780041,0.00203753232081788
"70-74","1","11.7",0.00814663951120163,0.004030023363381
"70-74","1","11.8",0.0142566191446029,0.00532684045211147
"70-74","1","11.9",0.00610997963340122,0.00351279952365904
"70-74","1","12",0.00407331975560081,0.00287485503220319
"70-74","1","12.1",0.00203665987780041,0.00203753232081788
"70-74","1","12.2",0.00610997963340122,0.00352001694295308
"70-74","1","12.3",0.00610997963340122,0.00350556724484949
"70-74","1","12.4",0.010183299389002,0.0045232115981464
"70-74","1","12.5",0.00203665987780041,0.00203337609981322
"70-74","1","12.6",0.0122199592668024,0.00488132901873286
"70-74","1","12.7",0.00814663951120163,0.00406347164759032
"70-74","1","12.8",0.00610997963340122,0.00349832001436462
"70-74","1","12.9",0.00610997963340122,0.00351279952365905
"70-74","1","13.1",0.00610997963340122,0.00348378032493281
"70-74","1","13.2",0.00610997963340122,0.00350556724484949
"70-74","1","13.3",0.00407331975560081,0.00288073439358015
"70-74","1","13.5",0.00610997963340122,0.00350556724484949
"70-74","1","13.6",0.00407331975560081,0.00288073439358016
"70-74","1","13.7",0.00203665987780041,0.00203337609981323
"70-74","1","13.8",0.00407331975560081,0.00286896362228808
"70-74","1","13.9",0.010183299389002,0.00453255348970484
"70-74","1","14",0.00407331975560081,0.00287485503220317
"70-74","1","14.1",0.00203665987780041,0.00203337609981323
"70-74","1","14.2",0.00203665987780041,0.00203337609981322
"70-74","1","14.3",0.00407331975560081,0.00288073439358015
"70-74","1","14.5",0.00407331975560081,0.00288073439358016
"70-74","1","14.6",0.00610997963340122,0.00349832001436462
"70-74","1","14.7",0.010183299389002,0.00450446969251072
"70-74","1","14.8",0.00203665987780041,0.00203753232081788
"70-74","1","15",0.00203665987780041,0.00203337609981322
"70-74","1","15.1",0.00610997963340122,0.00351279952365904
"70-74","1","15.2",0.00407331975560081,0.00288073439358017
"70-74","1","15.3",0.00407331975560081,0.00286896362228808
"70-74","1","15.4",0.00203665987780041,0.00203753232081788
"70-74","1","15.6",0.00407331975560081,0.00288073439358015
"70-74","1","15.7",0.00203665987780041,0.00202503806707921
"70-74","1","15.8",0.00814663951120163,0.00406347164759032
"70-74","1","15.9",0.00407331975560081,0.00287485503220318
"70-74","1","16.1",0.00203665987780041,0.00203753232081787
"70-74","1","16.2",0.00407331975560081,0.00288073439358016
"70-74","1","16.3",0.00610997963340122,0.00348378032493281
"70-74","1","16.4",0.00407331975560081,0.00288073439358015
"70-74","1","16.5",0.00610997963340122,0.00352001694295308
"70-74","1","16.6",0.00203665987780041,0.00203753232081787
"70-74","1","16.8",0.00203665987780041,0.00203753232081788
"70-74","1","16.9",0.00407331975560081,0.00288073439358015
"70-74","1","17",0.00203665987780041,0.00202921136607447
"70-74","1","17.2",0.00610997963340122,0.00352721959394851
"70-74","1","17.3",0.00407331975560081,0.00287485503220317
"70-74","1","17.4",0.00610997963340122,0.00350556724484949
"70-74","1","17.7",0.00203665987780041,0.00203337609981322
"70-74","1","17.8",0.00203665987780041,0.00203753232081788
"70-74","1","18.2",0.00203665987780041,0.00203753232081788
"70-74","1","18.3",0.00407331975560081,0.00286896362228805
"70-74","1","18.4",0.00407331975560081,0.00286306008945683
"70-74","1","18.6",0.00203665987780041,0.00203337609981323
"70-74","1","18.7",0.00203665987780041,0.00203337609981323
"70-74","1","19",0.00203665987780041,0.00203753232081788
"70-74","1","19.3",0.00203665987780041,0.00203753232081787
"70-74","1","19.4",0.00407331975560081,0.00286896362228807
"70-74","1","19.5",0.00203665987780041,0.00203337609981322
"70-74","1","19.6",0.00203665987780041,0.00203753232081787
"70-74","1","19.8",0.00203665987780041,0.00203753232081788
"70-74","1","19.9",0.00203665987780041,0.00203753232081788
"70-74","1","20",0.00203665987780041,0.00203753232081787
"70-74","1","20.2",0.00407331975560081,0.00287485503220318
"70-74","1","20.3",0.00203665987780041,0.00203753232081788
"70-74","1","20.4",0.00203665987780041,0.00203753232081788
"70-74","1","20.5",0.00203665987780041,0.00203753232081788
"70-74","1","20.9",0.00203665987780041,0.00203337609981322
"70-74","1","21.5",0.00203665987780041,0.00203753232081788
"70-74","2","1",0.00380952380952381,0.00267421977727661
"70-74","2","1.3",0.00380952380952381,0.00268455099093593
"70-74","2","1.4",0.0019047619047619,0.00190581469681539
"70-74","2","1.5",0.00380952380952381,0.00268970171688497
"70-74","2","1.6",0.00380952380952381,0.00267421977727661
"70-74","2","1.7",0.0019047619047619,0.00190581469681539
"70-74","2","1.8",0.00380952380952381,0.00267421977727661
"70-74","2","1.9",0.0019047619047619,0.00189488989238933
"70-74","2","2",0.00761904761904762,0.00379543110751082
"70-74","2","2.1",0.00761904761904762,0.00379543110751082
"70-74","2","2.2",0.0133333333333333,0.00494088307399342
"70-74","2","2.3",0.0114285714285714,0.00463814681722567
"70-74","2","2.4",0.0133333333333333,0.00497994616348193
"70-74","2","2.5",0.00571428571428571,0.00329372417727522
"70-74","2","2.6",0.00952380952380952,0.00423464421603198
"70-74","2","2.7",0.00380952380952381,0.00268970171688496
"70-74","2","2.8",0.00380952380952381,0.00268970171688496
"70-74","2","2.9",0.00761904761904762,0.00378813076412404
"70-74","2","3",0.0114285714285714,0.00460219841636522
"70-74","2","3.1",0.0114285714285714,0.00534131221498318
"70-74","2","3.2",0.0114285714285714,0.00458411850264819
"70-74","2","3.3",0.0152380952380952,0.00530216185141423
"70-74","2","3.4",0.00761904761904762,0.00379543110751082
"70-74","2","3.5",0.019047619047619,0.00648921046546694
"70-74","2","3.6",0.00761904761904762,0.00378813076412406
"70-74","2","3.7",0.00761904761904762,0.00378813076412406
"70-74","2","3.8",0.0114285714285714,0.00459316735542676
"70-74","2","3.9",0.00952380952380952,0.00420183276768419
"70-74","2","4",0.00952380952380952,0.00421005960347138
"70-74","2","4.1",0.0114285714285714,0.00464709046681655
"70-74","2","4.2",0.019047619047619,0.00591455129099605
"70-74","2","4.3",0.0171428571428571,0.0056118711117328
"70-74","2","4.4",0.0114285714285714,0.00466492632568301
"70-74","2","4.5",0.00952380952380952,0.0042509549692707
"70-74","2","4.6",0.00761904761904762,0.00376614482844593
"70-74","2","4.7",0.020952380952381,0.00610333323338759
"70-74","2","4.8",0.00952380952380952,0.0042264652345874
"70-74","2","4.9",0.00952380952380952,0.00421005960347138
"70-74","2","5",0.0152380952380952,0.00535411489941796
"70-74","2","5.1",0.0152380952380952,0.00532300391899379
"70-74","2","5.2",0.00761904761904762,0.00378081632459782
"70-74","2","5.3",0.0133333333333333,0.00498966415215036
"70-74","2","5.4",0.00571428571428571,0.0032810935749123
"70-74","2","5.5",0.00761904761904762,0.00378081632459782
"70-74","2","5.6",0.00761904761904762,0.00378813076412405
"70-74","2","5.7",0.0133333333333333,0.00501870521464275
"70-74","2","5.8",0.019047619047619,0.00645713813712725
"70-74","2","5.9",0.0266666666666667,0.00700786255611789
"70-74","2","6",0.0152380952380952,0.00534376469772519
"70-74","2","6.1",0.00952380952380952,0.00423464421603198
"70-74","2","6.2",0.00952380952380952,0.00422646523458741
"70-74","2","6.3",0.0133333333333333,0.00502834829656401
"70-74","2","6.4",0.00380952380952381,0.00268970171688497
"70-74","2","6.5",0.0114285714285714,0.00465601693676192
"70-74","2","6.6",0.0133333333333333,0.00495067774258743
"70-74","2","6.7",0.0171428571428571,0.00558963018891158
"70-74","2","6.8",0.0247619047619048,0.00676725472977038
"70-74","2","6.9",0.0152380952380952,0.00530216185141424
"70-74","2","7",0.00380952380952381,0.00268970171688495
"70-74","2","7.1",0.0133333333333333,0.00499936325058807
"70-74","2","7.2",0.00761904761904762,0.00376614482844593
"70-74","2","7.3",0.0133333333333333,0.00498966415215038
"70-74","2","7.4",0.00952380952380952,0.00421827039460237
"70-74","2","7.5",0.00761904761904762,0.00376614482844592
"70-74","2","7.6",0.0114285714285714,0.00460219841636523
"70-74","2","7.7",0.00571428571428571,0.0032810935749123
"70-74","2","7.8",0.00761904761904762,0.00378813076412405
"70-74","2","7.9",0.00952380952380952,0.0042264652345874
"70-74","2","8",0.0114285714285714,0.00464709046681656
"70-74","2","8.1",0.0171428571428571,0.00563402423677879
"70-74","2","8.2",0.0152380952380952,0.00533339441004869
"70-74","2","8.3",0.0133333333333333,0.00500904356852745
"70-74","2","8.4",0.00571428571428571,0.0032810935749123
"70-74","2","8.5",0.0114285714285714,0.00459316735542676
"70-74","2","8.6",0.00952380952380952,0.00421827039460236
"70-74","2","8.7",0.00571428571428571,0.00328741494211623
"70-74","2","8.8",0.00761904761904762,0.00378813076412405
"70-74","2","8.9",0.00952380952380952,0.00424280743064898
"70-74","2","9",0.00380952380952381,0.00268970171688496
"70-74","2","9.1",0.0019047619047619,0.00190218006696477
"70-74","2","9.2",0.00571428571428571,0.00328741494211623
"70-74","2","9.3",0.00380952380952381,0.00267939036350738
"70-74","2","9.5",0.00380952380952381,0.00268455099093592
"70-74","2","9.6",0.0114285714285714,0.00460219841636523
"70-74","2","9.7",0.00571428571428571,0.00327476000540688
"70-74","2","9.8",0.0019047619047619,0.00190218006696477
"70-74","2","9.9",0.0114285714285714,0.00462020757984614
"70-74","2","10",0.0019047619047619,0.00190218006696477
"70-74","2","10.1",0.0019047619047619,0.00189853847886175
"70-74","2","10.2",0.00761904761904762,0.00378081632459782
"70-74","2","10.3",0.00952380952380952,0.0042509549692707
"70-74","2","10.4",0.00761904761904762,0.00377348770696125
"70-74","2","10.6",0.00761904761904762,0.00379543110751082
"70-74","2","10.7",0.00952380952380952,0.00421005960347139
"70-74","2","10.8",0.00380952380952381,0.00269484259812939
"70-74","2","10.9",0.00380952380952381,0.00268455099093593
"70-74","2","11.1",0.00380952380952381,0.00266903917436565
"70-74","2","11.2",0.00571428571428571,0.00327476000540689
"70-74","2","11.3",0.0019047619047619,0.00190581469681539
"70-74","2","11.5",0.00571428571428571,0.00329372417727522
"70-74","2","11.6",0.00571428571428571,0.0032810935749123
"70-74","2","11.9",0.00952380952380952,0.00423464421603198
"70-74","2","12",0.0019047619047619,0.00190218006696477
"70-74","2","12.1",0.00571428571428571,0.0032810935749123
"70-74","2","12.2",0.00380952380952381,0.00269484259812939
"70-74","2","12.4",0.0019047619047619,0.00190581469681539
"70-74","2","12.5",0.00380952380952381,0.00268970171688496
"70-74","2","12.7",0.0019047619047619,0.00189853847886175
"70-74","2","12.8",0.0019047619047619,0.00190218006696477
"70-74","2","12.9",0.0019047619047619,0.00190218006696477
"70-74","2","13",0.0019047619047619,0.00190581469681539
"70-74","2","13.1",0.0019047619047619,0.00190581469681539
"70-74","2","13.2",0.0019047619047619,0.00190581469681539
"70-74","2","13.8",0.0019047619047619,0.00190218006696477
"70-74","2","13.9",0.0019047619047619,0.00189853847886175
"70-74","2","14",0.0019047619047619,0.00189853847886175
"70-74","2","14.2",0.0019047619047619,0.00190581469681539
"70-74","2","14.7",0.0019047619047619,0.00190581469681539
"70-74","2","14.8",0.00380952380952381,0.00268455099093592
"70-74","2","15.2",0.0019047619047619,0.00190218006696477
"70-74","2","17.3",0.0019047619047619,0.00190218006696477
"70-74","2","17.4",0.0019047619047619,0.00189853847886175
"70-74","2","18",0.0019047619047619,0.00190581469681539
"70-74","2","19.6",0.0019047619047619,0.00190218006696477
"70-74","2","23.2",0.0019047619047619,0.00189853847886175
"70-74","2","23.3",0.0019047619047619,0.00190218006696477
"70-74","2","25.4",0.0019047619047619,0.00190581469681539
"75-79","1","1",0.0043010752688172,0.00304167673836226
"75-79","1","1.1",0.0021505376344086,0.00215141256502068
"75-79","1","1.4",0.0021505376344086,0.00215141256502067
"75-79","1","1.7",0.0021505376344086,0.00214213381616378
"75-79","1","2.2",0.0021505376344086,0.00215141256502067
"75-79","1","2.3",0.0043010752688172,0.00304167673836225
"75-79","1","2.4",0.00860215053763441,0.00427119932258794
"75-79","1","2.5",0.0043010752688172,0.00303512086120432
"75-79","1","2.6",0.0021505376344086,0.00214677820364392
"75-79","1","2.7",0.0021505376344086,0.00214213381616377
"75-79","1","2.8",0.00860215053763441,0.00427119932258794
"75-79","1","2.9",0.0021505376344086,0.00215141256502067
"75-79","1","3",0.0021505376344086,0.00214677820364392
"75-79","1","3.1",0.0043010752688172,0.00304167673836226
"75-79","1","3.2",0.00645161290322581,0.00370005266769299
"75-79","1","3.3",0.0021505376344086,0.00214677820364391
"75-79","1","3.4",0.0021505376344086,0.00213747933722509
"75-79","1","3.5",0.0043010752688172,0.00302855079263023
"75-79","1","3.6",0.00645161290322581,0.00372419978885344
"75-79","1","3.7",0.0129032258064516,0.00522805771438421
"75-79","1","3.8",0.0021505376344086,0.00213747933722508
"75-79","1","3.9",0.0021505376344086,0.00214677820364392
"75-79","1","4",0.0021505376344086,0.00214677820364393
"75-79","1","4.1",0.0043010752688172,0.00304167673836226
"75-79","1","4.2",0.00645161290322581,0.00370811917979542
"75-79","1","4.3",0.0043010752688172,0.00303512086120432
"75-79","1","4.4",0.010752688172043,0.00477394416532973
"75-79","1","4.5",0.0021505376344086,0.00214213381616378
"75-79","1","4.6",0.00860215053763441,0.00424312517159429
"75-79","1","4.8",0.00860215053763441,0.00428051645603991
"75-79","1","5",0.010752688172043,0.00477394416532974
"75-79","1","5.1",0.0021505376344086,0.00214677820364391
"75-79","1","5.2",0.010752688172043,0.00477394416532973
"75-79","1","5.3",0.0021505376344086,0.00215141256502067
"75-79","1","5.4",0.00860215053763441,0.00426186182039291
"75-79","1","5.5",0.0021505376344086,0.00213747933722509
"75-79","1","5.6",0.0021505376344086,0.00214677820364392
"75-79","1","5.7",0.00860215053763441,0.00524458295504004
"75-79","1","5.8",0.00645161290322581,0.00371616818233935
"75-79","1","5.9",0.010752688172043,0.00476350144822532
"75-79","1","6",0.00645161290322581,0.00370005266769299
"75-79","1","6.1",0.00860215053763441,0.00428051645603991
"75-79","1","6.2",0.00645161290322581,0.00371616818233934
"75-79","1","6.3",0.010752688172043,0.00472149961998096
"75-79","1","6.4",0.0172043010752688,0.00600682134671275
"75-79","1","6.5",0.0043010752688172,0.00304167673836226
"75-79","1","6.6",0.0129032258064516,0.00519365370599007
"75-79","1","6.7",0.00645161290322581,0.00366760920931379
"75-79","1","6.8",0.0129032258064516,0.00522805771438421
"75-79","1","6.9",0.0150537634408602,0.00566993373303874
"75-79","1","7",0.010752688172043,0.00476350144822532
"75-79","1","7.1",0.010752688172043,0.00476350144822532
"75-79","1","7.2",0.0021505376344086,0.00215141256502067
"75-79","1","7.3",0.0150537634408602,0.00564528806767338
"75-79","1","7.4",0.0021505376344086,0.00215141256502067
"75-79","1","7.5",0.0150537634408602,0.00563292479818415
"75-79","1","7.6",0.010752688172043,0.00476350144822531
"75-79","1","7.7",0.010752688172043,0.00471094065076596
"75-79","1","7.8",0.0172043010752688,0.0059802335057013
"75-79","1","7.9",0.00645161290322581,0.00371616818233935
"75-79","1","8",0.00645161290322581,0.00370811917979542
"75-79","1","8.1",0.00860215053763441,0.00428051645603991
"75-79","1","8.2",0.010752688172043,0.00479476136909525
"75-79","1","8.3",0.010752688172043,0.00475303578787323
"75-79","1","8.4",0.00860215053763441,0.00427119932258794
"75-79","1","8.5",0.0043010752688172,0.00304167673836226
"75-79","1","8.6",0.0193548387096774,0.00636930486917556
"75-79","1","8.7",0.00645161290322581,0.00372419978885343
"75-79","1","8.8",0.0129032258064516,0.00520514697520384
"75-79","1","8.9",0.0150537634408602,0.0056081164941505
"75-79","1","9",0.0043010752688172,0.00302855079263023
"75-79","1","9.1",0.010752688172043,0.00474254703238277
"75-79","1","9.2",0.00645161290322581,0.00370811917979543
"75-79","1","9.3",0.0043010752688172,0.00303512086120431
"75-79","1","9.4",0.0043010752688172,0.00303512086120432
"75-79","1","9.5",0.010752688172043,0.00470035796175123
"75-79","1","9.6",0.0021505376344086,0.00215141256502068
"75-79","1","9.7",0.010752688172043,0.00475303578787323
"75-79","1","9.8",0.00645161290322581,0.00371616818233935
"75-79","1","10",0.0043010752688172,0.00304167673836226
"75-79","1","10.1",0.010752688172043,0.00476350144822532
"75-79","1","10.2",0.010752688172043,0.00473203502817988
"75-79","1","10.3",0.00645161290322581,0.00370005266769298
"75-79","1","10.4",0.0043010752688172,0.00304167673836226
"75-79","1","10.5",0.00860215053763441,0.00427119932258793
"75-79","1","10.6",0.0043010752688172,0.00304167673836226
"75-79","1","10.7",0.0021505376344086,0.00215141256502067
