"agegroup","sex","omsysval.usual","Pe","se"
"65-69","1","143",0.0162451291866189,0.00673531786439217
"65-69","1","143.5",0.00944872586005196,0.00472077977431504
"65-69","1","144",0.0138086084078201,0.00644629029070717
"65-69","1","144.5",0.0111619119059758,0.00503324168553354
"65-69","1","145",0.00219280583741171,0.00220058904993057
"65-69","1","145.5",0.00882020217668996,0.00439409474781336
"65-69","1","146",0.00226389015415109,0.00225499463780333
"65-69","1","146.5",0.00461553901300799,0.00328587648629914
"65-69","1","147",0.0129683612493101,0.00582655082252496
"65-69","1","147.5",0.00933639285043415,0.00465347219357463
"65-69","1","148",0.0101330261391505,0.00518088561399141
"65-69","1","148.5",0.00876181451853661,0.00442348608704274
"65-69","1","149",0.00708643518332124,0.0040925565235709
"65-69","1","149.5",0.00457389523061903,0.00322736225546177
"65-69","1","150",0.00228266271157812,0.00228040055650904
"65-69","1","150.5",0.002332504220547,0.00233007629798811
"65-69","1","151",0.00631102517279313,0.0045697973011324
"65-69","1","151.5",0.00237170403744335,0.00236914224241073
"65-69","1","152.5",0.00686271368355837,0.00392606154955134
"65-69","1","153",0.0162286699373217,0.00666657180199442
"65-69","1","153.5",0.00666351212167784,0.00387984782114856
"65-69","1","154",0.00231980315448893,0.00232493151853695
"65-69","1","155",0.00563688563120209,0.00402757418194334
"65-69","1","155.5",0.00273431960817851,0.00274244241630299
"65-69","1","156",0.0035913566367024,0.00358308980749914
"65-69","1","156.5",0.00920412570164658,0.00459068188781245
"65-69","1","157",0.00234394087018559,0.00233594722730774
"65-69","1","157.5",0.00464716941501998,0.00330021141461987
"65-69","1","158",0.00938247826683713,0.00466487766344669
"65-69","1","158.5",0.00549303187682974,0.00385911741380064
"65-69","1","159",0.00229619131760001,0.00229388466017294
"65-69","1","160",0.00247303661064468,0.0024701144783993
"65-69","1","160.5",0.00225741297453714,0.00225523289726455
"65-69","1","161.5",0.00350349407165389,0.00349573801305404
"65-69","1","162",0.00465010926422417,0.00327808385954331
"65-69","1","163",0.0026725211824765,0.00267176692180474
"65-69","1","164",0.00231181196955814,0.00230945347167353
"65-69","1","166",0.00233790288144705,0.00233545670464763
"65-69","1","166.5",0.00233174510228272,0.00232351138321281
"65-69","1","167",0.00532168407480801,0.00382065968820201
"65-69","1","171",0.00219049835860451,0.00217791005363
"65-69","1","171.5",0.00219963004615145,0.00219763299249601
"65-69","1","173.5",0.00249344183386375,0.00249839862493906
"65-69","1","174",0.00221776431662758,0.00221087213778142
"65-69","1","175",0.00474399450338853,0.00335221943184906
"65-69","1","177.5",0.00226931043667377,0.00227773403683658
"65-69","1","178",0.00428471054020173,0.00301293636158918
"65-69","1","179.5",0.00448112050924197,0.00446680743509118
"65-69","1","180",0.0022918897745788,0.00228959730685606
"65-69","1","180.5",0.00219428319931841,0.00219230274321477
"65-69","1","182.5",0.00240545292207775,0.00239543027730365
"65-69","1","194",0.00455654919933491,0.00321665388712927
"65-69","2","92",0.00203819881981907,0.00202436467821546
"65-69","2","93",0.00331797515123623,0.00330330283755788
"65-69","2","95",0.00194617636550962,0.00194479885144205
"65-69","2","97",0.00213771124901137,0.00213527202071356
"65-69","2","100",0.00634496086761945,0.00365098554317754
"65-69","2","100.5",0.00195943947716713,0.00196126266730515
"65-69","2","101",0.00204238557218259,0.00204025001981339
"65-69","2","101.5",0.00281663537495379,0.00280589261216322
"65-69","2","102.5",0.00438811429365401,0.00307326765973933
"65-69","2","103",0.00190696968519223,0.001909114979269
"65-69","2","103.5",0.00470940658772203,0.00335205868971409
"65-69","2","104",0.00533441081601803,0.00383826330576983
"65-69","2","104.5",0.00830398235563193,0.00415449313980816
"65-69","2","105",0.0078149068888581,0.0040026165701635
"65-69","2","105.5",0.00211871215537704,0.00212442959535439
"65-69","2","106",0.00210134892581432,0.00210688631207871
"65-69","2","107",0.00294019357688419,0.00293447557936936
"65-69","2","107.5",0.00208095654789473,0.00207845442416317
"65-69","2","108",0.00429696927821877,0.003037207485182
"65-69","2","108.5",0.00522885325726719,0.00377028333946879
"65-69","2","109",0.00598932637123854,0.00345074971235607
"65-69","2","109.5",0.00544565861231862,0.00394640866492366
"65-69","2","110",0.00186510071696777,0.00187143473182704
"65-69","2","110.5",0.00399566309041374,0.00281350957016566
"65-69","2","111.5",0.00626623559620459,0.00361724927277989
"65-69","2","112",0.0164003527194289,0.0057522830321903
"65-69","2","112.5",0.00617872517269948,0.00355394954335656
"65-69","2","113",0.00978711787707205,0.00494008502295947
"65-69","2","113.5",0.00197639323142197,0.00197831165971054
"65-69","2","114",0.0131020483182887,0.00536815100395391
"65-69","2","114.5",0.0083428963016511,0.00416077834932015
"65-69","2","115",0.00759033779009568,0.00438439085901986
"65-69","2","115.5",0.0167511504717005,0.00647116312853188
"65-69","2","116",0.00896187164767979,0.00448484362502468
"65-69","2","116.5",0.007919363187356,0.00393353248423701
"65-69","2","117",0.00590238663266529,0.00342508121269326
"65-69","2","117.5",0.00804835808674114,0.0040043413587078
"65-69","2","118",0.0046481785604114,0.00332678946225653
"65-69","2","118.5",0.0124764542079181,0.00587039516870633
"65-69","2","119",0.0102627001464105,0.00459968236292478
"65-69","2","119.5",0.00649445132083615,0.00374514673719278
"65-69","2","120",0.00627057822187416,0.00360430505155473
"65-69","2","120.5",0.00840002529186309,0.00420575743696245
"65-69","2","121",0.0115248404934375,0.0052640227961569
"65-69","2","121.5",0.0133000536482907,0.00550646626057702
"65-69","2","122",0.00620241940999067,0.00357465014519819
"65-69","2","122.5",0.0126703984874619,0.00514121046121421
"65-69","2","123",0.0238176919079054,0.00770610309523793
"65-69","2","123.5",0.0107723867848505,0.00493150050219562
"65-69","2","124",0.00389446199639533,0.0027512368481813
"65-69","2","124.5",0.0104088970344779,0.00456661864359868
"65-69","2","125",0.00879195950700347,0.00441250335252076
"65-69","2","125.5",0.00624208919287462,0.0036110789102252
"65-69","2","126",0.00804878950405789,0.00466971926598686
"65-69","2","126.5",0.00997626904059015,0.00509581281184668
"65-69","2","127.5",0.0172376259936681,0.00609659001977532
"65-69","2","128",0.0118297037639755,0.00533373782527787
"65-69","2","128.5",0.00597652093688561,0.0034488477496513
"65-69","2","129",0.0164835888748839,0.00618847625499338
"65-69","2","129.5",0.00226900093818073,0.00226578790959279
"65-69","2","130",0.0190180436146331,0.00570066150691971
"65-69","2","130.5",0.0172359089643381,0.0060857053730182
"65-69","2","131",0.00879804373212658,0.00439145124351714
"65-69","2","131.5",0.00684062159456139,0.00396593424729747
"65-69","2","132",0.00623381402047351,0.00359589528623585
"65-69","2","132.5",0.0136349154774758,0.0051422132976799
"65-69","2","133",0.00620417704169701,0.00357744114111842
"65-69","2","133.5",0.00626062393015066,0.00359932225557895
"65-69","2","134",0.0105133565584277,0.00473936995579986
"65-69","2","134.5",0.010106267648488,0.00448052634148115
"65-69","2","135",0.00816239016405857,0.00405496210170926
"65-69","2","135.5",0.00511665265998757,0.00367218399894094
"65-69","2","136",0.0174234607692436,0.00694977630394308
"65-69","2","136.5",0.00585429508015309,0.00338142164387382
"65-69","2","137",0.0184869026916801,0.006726558614563
"65-69","2","137.5",0.0103249674791177,0.00462542006499611
"65-69","2","138",0.00431426357095241,0.00303641959285032
"65-69","2","138.5",0.00792619049254015,0.00396107714054612
"65-69","2","139",0.0125305735576278,0.00515436324082609
"65-69","2","139.5",0.00601122841438782,0.00347708576178844
"65-69","2","140",0.00431020399391483,0.00304180112676247
"65-69","2","140.5",0.00656379647586385,0.00381379527255824
"65-69","2","141",0.00803234197563207,0.00399207296631627
"65-69","2","141.5",0.00423765757450154,0.00299636834262235
"65-69","2","142",0.00189255256820701,0.00188729101232464
"65-69","2","142.5",0.0120114168782999,0.00486541163621629
"65-69","2","143",0.02190127993235,0.00690561919970013
"65-69","2","143.5",0.00597449216585647,0.00346714774358056
"65-69","2","144",0.00204808752950528,0.00205033783747914
"65-69","2","144.5",0.00594653868623114,0.00342805191887948
"65-69","2","145",0.00615647160670785,0.0035542811183768
"65-69","2","146",0.00317374868719386,0.00318500160547263
"65-69","2","147",0.00371750214212647,0.00264252431829089
"65-69","2","147.5",0.00212663211786466,0.00212458060528061
"65-69","2","148",0.00933993292024802,0.00469539814776644
"65-69","2","148.5",0.00421114722104142,0.00298214110980305
"65-69","2","149",0.00213145779625415,0.00212461259320776
"65-69","2","149.5",0.00555837266909388,0.00403055585649604
"65-69","2","150",0.00471897990804648,0.00337987542726505
"65-69","2","150.5",0.00476793505113345,0.00338519416268447
"65-69","2","151",0.00409072493041314,0.00288306521955691
"65-69","2","151.5",0.0106042852492629,0.00472731269481299
"65-69","2","152",0.00594926404601495,0.00344012212092048
"65-69","2","152.5",0.00503434643044708,0.00359969137266247
"65-69","2","153.5",0.0060958606587711,0.00350957602567815
"65-69","2","154",0.00474651449401385,0.00341402744797661
"65-69","2","154.5",0.00397976957995964,0.00280977688624582
"65-69","2","155",0.00408059038492747,0.00287543411966636
"65-69","2","155.5",0.00211041159836435,0.00210353417309914
"65-69","2","156",0.00409127644565184,0.00289970175073864
"65-69","2","157",0.0109478388864343,0.00493724308467596
"65-69","2","157.5",0.00210078908341713,0.00209846963788612
"65-69","2","159",0.00410490662394762,0.00290187590933306
"65-69","2","159.5",0.00602399400946881,0.00346496079324473
"65-69","2","160.5",0.0024800467877118,0.00248601029523073
"65-69","2","161",0.00390341009697765,0.0027612621025015
"65-69","2","161.5",0.0124670355554228,0.00561539671568834
"65-69","2","162",0.00684359905041546,0.00395192106869492
"65-69","2","163",0.00202919728000492,0.00202710230701497
"65-69","2","164.5",0.0030356290931237,0.00303558882585705
"65-69","2","167",0.0019030285670036,0.00190500029257933
"65-69","2","168.5",0.00210534714624925,0.00210900667043963
"65-69","2","169.5",0.00262366742557345,0.0026124754503988
"65-69","2","170",0.0022875124435969,0.00228455919583867
"65-69","2","171.5",0.00204262451110172,0.00204426843542521
"65-69","2","172",0.00203054294440614,0.00202443823807518
"65-69","2","173.5",0.00200888607224041,0.00200656968693145
"65-69","2","174",0.00222331527877468,0.00222058782194421
"65-69","2","180.5",0.00309292434985048,0.00308643598476636
"65-69","2","181.5",0.0019096021641727,0.00190785926435219
"65-69","2","182.5",0.00215379118527852,0.00216043399584087
"65-69","2","185.5",0.00223679266323258,0.00222941652519073
"65-69","2","190.5",0.00203101116408872,0.0020285077265476
"65-69","2","193",0.00283015292512047,0.00282496095274331
"65-69","2","200",0.00218623566617743,0.00218804783849284
"70-74","1","91.5",0.00264831345601768,0.00265210442741035
"70-74","1","99.5",0.00267955587804617,0.00266739499666511
"70-74","1","103",0.00353159586585836,0.00351556809097133
"70-74","1","104",0.0027363525620737,0.00273327364745794
"70-74","1","105.5",0.00251755448790514,0.00250771711341941
"70-74","1","106",0.0027175182897477,0.00271390004444706
"70-74","1","106.5",0.00835409815200915,0.00481319563121481
"70-74","1","107",0.00364731197130639,0.0036398802391787
"70-74","1","107.5",0.002783592979545,0.0027885148286368
"70-74","1","108.5",0.00353803586577853,0.00357039838408173
"70-74","1","109.5",0.00281479750806443,0.00280365592625365
"70-74","1","110",0.00284625856998604,0.00281167874274499
"70-74","1","112",0.00271867337168581,0.0027077302505739
"70-74","1","112.5",0.00531622208622881,0.00372291878658338
"70-74","1","113",0.00609002174259462,0.00430378253118957
"70-74","1","114",0.00539047122242116,0.00381701685939542
"70-74","1","114.5",0.00512905963333404,0.00361057704070023
"70-74","1","115",0.00801870394175614,0.00460516114072143
"70-74","1","115.5",0.00237193669733333,0.00238465617008181
"70-74","1","116",0.00294420190214647,0.00294027641409457
"70-74","1","116.5",0.0144062360811138,0.00646853808647926
"70-74","1","117",0.00692533484449113,0.00503180939862443
"70-74","1","117.5",0.00848683061275892,0.00484123482703878
"70-74","1","118",0.0081837161050507,0.00470946428384142
"70-74","1","118.5",0.00838176757149251,0.0048235978205974
"70-74","1","119",0.00783947745938609,0.00447597936252657
"70-74","1","119.5",0.00279060610178993,0.00278731456674602
"70-74","1","120",0.00546828264953316,0.00383601965203514
"70-74","1","120.5",0.0108965264028044,0.00537323115167494
"70-74","1","121",0.00522107023099502,0.00369380454349103
"70-74","1","121.5",0.00996561970930713,0.00604554372034199
"70-74","1","122",0.00550361330765868,0.00388910715038886
"70-74","1","122.5",0.0107651069230011,0.00646482208151962
"70-74","1","123",0.0123764774692553,0.00623868288966989
"70-74","1","123.5",0.00653664203298204,0.00463116242292055
"70-74","1","124",0.00868288067641183,0.00501110616024561
"70-74","1","124.5",0.0130108136681356,0.00583548225137463
"70-74","1","125",0.0107988978814526,0.00536468667906953
"70-74","1","125.5",0.00280881249211028,0.00279705414732409
"70-74","1","126.5",0.0081306517911184,0.00469433297928588
"70-74","1","127",0.00528190258356094,0.00370856754368401
"70-74","1","127.5",0.0136148652188235,0.00603171033587394
"70-74","1","128",0.0114766579781504,0.00566390515229194
"70-74","1","128.5",0.00816312395671171,0.00473600081650631
"70-74","1","129",0.00819387705265878,0.00470073424020016
"70-74","1","129.5",0.0196787356647498,0.00735619087643765
"70-74","1","130",0.0107316022109934,0.0062654303450452
"70-74","1","130.5",0.00729399542745272,0.00525868153405488
"70-74","1","131",0.00533096050711716,0.00377217124596972
"70-74","1","131.5",0.00520486384612085,0.00366456501815032
"70-74","1","132",0.0221541614232937,0.00795818368774799
"70-74","1","132.5",0.00786195358537476,0.00455323051213529
"70-74","1","133",0.0140551700876575,0.00749886450282717
"70-74","1","133.5",0.0109712280836719,0.00547852515273055
"70-74","1","134",0.0108153072819329,0.0063239575822586
"70-74","1","134.5",0.00526064006540493,0.00369258655331303
"70-74","1","135",0.022058898671229,0.00778754670979285
"70-74","1","135.5",0.0141240856787788,0.00625754309869886
"70-74","1","136",0.00303259582575771,0.00302828404975412
"70-74","1","136.5",0.0145066396394033,0.00729748642058269
"70-74","1","137",0.00524482901954665,0.00370557221294271
"70-74","1","137.5",0.0114760191889951,0.00572208337228155
"70-74","1","138",0.010586072422399,0.00524583962891242
"70-74","1","138.5",0.0085272239082646,0.00491788138883754
"70-74","1","139",0.0110176079453912,0.00565186497893831
"70-74","1","139.5",0.00982015072229742,0.00573055910202684
"70-74","1","140",0.00517638778981542,0.00366702184632979
"70-74","1","140.5",0.0147519127120829,0.00660304939662052
"70-74","1","141",0.0054007450126689,0.00380876263996618
"70-74","1","141.5",0.0134138184661314,0.00602452740065168
"70-74","1","142",0.0163075992377359,0.00670584741033866
"70-74","1","142.5",0.0108815900517254,0.00545611241553495
"70-74","1","143",0.00284674041702475,0.00283560803138167
"70-74","1","143.5",0.0109685639639163,0.00546087878859439
"70-74","1","144",0.0138238234145482,0.00735138711577796
"70-74","1","144.5",0.00553819514947729,0.0039070237059075
"70-74","1","145",0.0105857198538115,0.00526046594633935
"70-74","1","146",0.00279581222765144,0.00279249997937707
"70-74","1","146.5",0.00512456007394474,0.00361471479981723
"70-74","1","147",0.00510209978950795,0.00358201239996235
"70-74","1","147.5",0.00581148957264229,0.0041333826816333
"70-74","1","148",0.00812788340418937,0.00470246387692911
"70-74","1","148.5",0.0120979242143948,0.00608940882789733
