"agegroup","sex","bmival","Pe","se"
"80-84","1","17",0.004594067840743,0.00461992192941968
"80-84","1","19.3",0.00607217305744614,0.00605190569591995
"80-84","1","20.4",0.00451678139710586,0.00457222486037593
"80-84","1","20.8",0.00503023718997951,0.00501735091394381
"80-84","1","20.9",0.00439316284763189,0.00436546485769228
"80-84","1","21.1",0.00423993794515606,0.00421487727436032
"80-84","1","21.2",0.00465818793591427,0.00469197915771515
"80-84","1","21.6",0.00431908739289718,0.00431110122120117
"80-84","1","21.7",0.00446152269132729,0.00445263644982369
"80-84","1","21.9",0.00641703135594987,0.00639166425723741
"80-84","1","22.3",0.00420856060152278,0.00418184089082325
"80-84","1","22.4",0.0203490295282336,0.00691692971714192
"80-84","1","22.5",0.0104150942167286,0.00756529168295565
"80-84","1","22.7",0.00833242762647065,0.00584825216129849
"80-84","1","22.9",0.0090850566266052,0.00642491072237399
"80-84","1","23",0.00316038113840919,0.00315820406876737
"80-84","1","23.1",0.00478502187528526,0.00475161476878355
"80-84","1","23.3",0.00501754651917159,0.00500475659279395
"80-84","1","23.5",0.00513988425546206,0.00515005379741237
"80-84","1","23.6",0.00858051984697264,0.00604570560255336
"80-84","1","23.7",0.00908950983541446,0.00643016422788294
"80-84","1","23.8",0.00437578047524036,0.00436744093257622
"80-84","1","23.9",0.00423189181359717,0.00422443653978997
"80-84","1","24",0.00437815895470896,0.0043512009757033
"80-84","1","24.1",0.0151159753978872,0.0087117055264133
"80-84","1","24.2",0.0127129190824577,0.00723847356928564
"80-84","1","24.4",0.00406533453714537,0.00404138893548043
"80-84","1","24.5",0.0189697325789454,0.00936317436993031
"80-84","1","24.6",0.00422019060699724,0.00421280541524722
"80-84","1","24.7",0.0131705433614075,0.00754512526000029
"80-84","1","24.8",0.00424450227640736,0.00423697116695842
"80-84","1","24.9",0.0139058760127958,0.00801790649626984
"80-84","1","25",0.00385358205435298,0.0038312786467669
"80-84","1","25.1",0.00834223851851374,0.00587880017794863
"80-84","1","25.2",0.00459296744998562,0.00454341741952026
"80-84","1","25.3",0.00450555338473915,0.0044741416915766
"80-84","1","25.4",0.00966870860168717,0.00685371942094469
"80-84","1","25.5",0.0168693041311825,0.00988543368137785
"80-84","1","25.6",0.0173273896813807,0.00867826268172076
"80-84","1","25.7",0.00888856308121535,0.00626322686239414
"80-84","1","25.8",0.00912525193175623,0.00642647739623159
"80-84","1","25.9",0.0169571233652023,0.00836950421060838
"80-84","1","26",0.00420427103615855,0.00423381178203552
"80-84","1","26.1",0.0172977867822031,0.00996453047407164
"80-84","1","26.2",0.00899518214919749,0.00634122576025431
"80-84","1","26.3",0.0042320176535177,0.00420595952172411
"80-84","1","26.4",0.017753654119518,0.00880827268386606
"80-84","1","26.5",0.00899682064661667,0.00634441343974033
"80-84","1","26.6",0.0219810536833788,0.00965551979636776
"80-84","1","26.7",0.00861118427190514,0.00610488728893898
"80-84","1","26.8",0.00469216402958023,0.00468173391564263
"80-84","1","26.9",0.00465370323925977,0.00462378315721624
"80-84","1","27",0.0111407185735138,0.0080364649118974
"80-84","1","27.1",0.0126754458134905,0.00729354797970823
"80-84","1","27.2",0.0108157855519131,0.00769645533971701
"80-84","1","27.3",0.0104088416328808,0.00738440678967825
"80-84","1","27.5",0.0147281314349601,0.00854995258752902
"80-84","1","27.6",0.00897685091844516,0.00631154708069813
"80-84","1","27.7",0.00442644467129077,0.00441778387451604
"80-84","1","27.8",0.00481897560926261,0.00480765110614575
"80-84","1","27.9",0.00422978374321971,0.00422234111558368
"80-84","1","28",0.00882299987204846,0.00618477884653794
"80-84","1","28.1",0.00880004662996539,0.00617122659387218
"80-84","1","28.2",0.00448215486331685,0.00447269856816971
"80-84","1","28.3",0.00968956948836631,0.0067914595558313
"80-84","1","28.4",0.0130162237212208,0.00737194227999712
"80-84","1","28.5",0.00953498768900604,0.00668283553912491
"80-84","1","28.7",0.0138014026577269,0.00800760400872518
"80-84","1","28.8",0.00896712318495408,0.00631617779834307
"80-84","1","28.9",0.00446866298870886,0.00450549246645529
"80-84","1","29",0.0133072390355109,0.00761128903194294
"80-84","1","29.1",0.0179695211440686,0.00892806665113638
"80-84","1","29.5",0.0158313148795252,0.00916268407750385
"80-84","1","29.6",0.00913392925580279,0.00641980049022513
"80-84","1","29.7",0.00882813553888034,0.00619523578744171
"80-84","1","29.8",0.00919218985941773,0.00643939939804037
"80-84","1","29.9",0.0180497821480685,0.00899014878892248
"80-84","1","30.1",0.0131238989774684,0.00756778529658592
"80-84","1","30.2",0.00868623143101327,0.00612353732209152
"80-84","1","30.3",0.00475720271473244,0.00474631792601771
"80-84","1","30.4",0.00867560175456891,0.00608629273372508
"80-84","1","30.5",0.00446993558238393,0.00446099490420797
"80-84","1","30.7",0.00390452927475518,0.00390179500506402
"80-84","1","31.1",0.0178680672854769,0.00888054527580556
"80-84","1","31.4",0.00817933619574326,0.00576924965665307
"80-84","1","31.5",0.00835857441410338,0.0058902625071462
"80-84","1","31.6",0.0044576934105302,0.00444883189979325
"80-84","1","31.7",0.00785592963021717,0.00781351745003413
"80-84","1","31.9",0.00869435753358439,0.00609533393300395
"80-84","1","32.1",0.00431342197606676,0.00430547076249461
"80-84","1","32.8",0.00687087287740302,0.00684058032299491
"80-84","1","33",0.00500295037633218,0.00499027086596283
"80-84","1","33.2",0.00446155207398308,0.00445266564260267
"80-84","1","33.5",0.00463392176409809,0.00462389159914197
"80-84","1","34",0.00432733738495719,0.00429996191656279
"80-84","1","34.2",0.00446378178589583,0.004454880940597
"80-84","1","34.4",0.0042004194487662,0.00418639952233717
"80-84","1","35.6",0.00423654399786324,0.00422906078434586
"80-84","1","36",0.0045653086386561,0.00455574089618198
"80-84","1","36.5",0.00486353348970736,0.00485188705233227
"80-84","1","37.6",0.00432258215414119,0.00433375416912295
"80-84","1","38",0.00384593397570707,0.0038255419488276
"80-84","1","38.5",0.0047743829655339,0.00478758016863298
"80-84","1","39.7",0.00412497180007461,0.00410059065071334
"80-84","2","16.1",0.00327927472477853,0.00326251329138438
"80-84","2","18.7",0.00651930002383637,0.00465608365527779
"80-84","2","18.8",0.00408119255961159,0.00407185185952998
"80-84","2","19",0.00337509303843694,0.00338297670874127
"80-84","2","19.3",0.00349000216957792,0.00348408191281529
"80-84","2","19.4",0.00344885899145323,0.00343012224283202
"80-84","2","20",0.00386815553478297,0.00386708208928059
"80-84","2","20.6",0.00988037012032794,0.00570944421589109
"80-84","2","20.7",0.00704870158332395,0.00496675041957216
"80-84","2","21",0.00715256194668687,0.00507609110618875
"80-84","2","21.2",0.00869728524251535,0.00623570552426679
"80-84","2","21.3",0.00383997348995212,0.00384655397959282
"80-84","2","21.5",0.00362214703419389,0.003615523120555
"80-84","2","21.6",0.00695588014792502,0.00490563067871172
"80-84","2","21.9",0.00355164349715515,0.00354539936846346
"80-84","2","22",0.00383997348995212,0.00383211315958582
"80-84","2","22.1",0.00306870997506874,0.00306479912306531
"80-84","2","22.4",0.0070598317961346,0.00498007903052029
"80-84","2","22.5",0.00349323758058718,0.0034991711276126
"80-84","2","22.7",0.00572477569735041,0.00570223477081121
"80-84","2","22.9",0.00471832342807012,0.00470185661138946
"80-84","2","23.1",0.010929386291554,0.00632669437492819
"80-84","2","23.2",0.00355500805564799,0.00352542439274391
"80-84","2","23.3",0.00355472921824993,0.00356143021259346
"80-84","2","23.6",0.00665095760706658,0.00471478524583055
"80-84","2","23.7",0.00529285746633406,0.00529084116027363
"80-84","2","23.9",0.00718503572972157,0.00504412697127101
"80-84","2","24",0.0034788584184623,0.00344718144025228
"80-84","2","24.1",0.00336640698119293,0.00334811817277263
"80-84","2","24.2",0.0036281692766812,0.00361550706747145
"80-84","2","24.4",0.0123725945240655,0.00724995594634953
"80-84","2","24.5",0.00798492668582936,0.00565771235457337
"80-84","2","24.6",0.00728727833484766,0.0051879371265907
"80-84","2","24.7",0.00684184257601953,0.00481032849579758
"80-84","2","24.9",0.0136280743072801,0.00819969378846177
"80-84","2","25",0.00353352602233142,0.00352737787662667
"80-84","2","25.1",0.0135594243701578,0.00680276117132036
"80-84","2","25.2",0.0140560005654079,0.00699355622083032
"80-84","2","25.3",0.0031334928298246,0.00311877234957694
"80-84","2","25.4",0.00673913449814301,0.00473273890177894
"80-84","2","25.5",0.00332917638498666,0.00332406522859
"80-84","2","25.6",0.013511095728217,0.00672961493330678
"80-84","2","25.7",0.00350670134993985,0.00349920789297339
"80-84","2","25.9",0.00703719131791881,0.00495636061281595
"80-84","2","26",0.00699777011438806,0.00497562822376873
"80-84","2","26.1",0.00364650539508373,0.00365271126965851
"80-84","2","26.2",0.0090229730181035,0.00648506858876293
"80-84","2","26.3",0.0108164457747206,0.0062099474046707
"80-84","2","26.4",0.00669329502952461,0.00472758064236411
"80-84","2","26.5",0.00741468248309248,0.00519097340851217
"80-84","2","26.6",0.0105457625104088,0.00603098464099793
"80-84","2","26.8",0.00387844877606754,0.00387036015434598
"80-84","2","27.2",0.00350160498319704,0.00350619306568985
"80-84","2","27.3",0.00301065449671266,0.00300699263520535
"80-84","2","27.4",0.0230323024090421,0.00945676513009301
"80-84","2","27.5",0.00722306998179554,0.00506955875879258
"80-84","2","27.6",0.00921259465671171,0.00670241386669467
"80-84","2","27.7",0.00764824310643817,0.00539998809816157
"80-84","2","27.8",0.00712059665278859,0.00501640134751817
"80-84","2","27.9",0.0138958481467987,0.00700251037041383
"80-84","2","28",0.00864938139157189,0.00630157443376269
"80-84","2","28.1",0.00299149951272431,0.00299777645830542
"80-84","2","28.2",0.00993791089752186,0.00573475884815613
"80-84","2","28.3",0.0068844689113773,0.00484918174918423
"80-84","2","28.4",0.0136741382067316,0.00682166573306185
"80-84","2","28.5",0.0159901989177402,0.00710571135011551
"80-84","2","28.6",0.0142046804001228,0.00831968963569457
"80-84","2","28.7",0.00741192847087256,0.0052217904342356
"80-84","2","28.9",0.00320420507047625,0.0032099380068137
"80-84","2","29",0.00378479900165126,0.00379462669961514
"80-84","2","29.2",0.0104995730620044,0.00601530532111256
"80-84","2","29.6",0.00919657733340207,0.00663546740988345
"80-84","2","29.7",0.00675150557399596,0.00481576952181914
"80-84","2","29.8",0.0167074595598325,0.00849816661860034
"80-84","2","30",0.00656984341417964,0.00468144771048399
"80-84","2","30.1",0.0105607006381141,0.00602810104546966
"80-84","2","30.3",0.00355472389036029,0.00353692341917394
"80-84","2","30.5",0.00635992841379623,0.00450108341805125
"80-84","2","30.6",0.00728680870568976,0.00516307744468063
"80-84","2","30.7",0.00401088761251104,0.00400199044277473
"80-84","2","30.8",0.00649106765652395,0.00459366507645117
"80-84","2","30.9",0.0102914311306891,0.00589773371601609
"80-84","2","31",0.00325582496216065,0.00325106559718963
"80-84","2","31.1",0.00780641813963172,0.00547639902602212
"80-84","2","31.2",0.00692003480822656,0.00484143944668342
"80-84","2","31.3",0.00689941903786068,0.00485361279232133
"80-84","2","31.4",0.0127095811799223,0.00736928987330736
"80-84","2","31.6",0.00682585327582531,0.00479691312845871
"80-84","2","31.8",0.003719866349372,0.00369982315882485
"80-84","2","32",0.00378664349282599,0.00377909467812573
"80-84","2","32.1",0.0089059619383775,0.00638506130471781
"80-84","2","32.2",0.00718558874477805,0.00506217208128095
"80-84","2","32.5",0.00328680861208925,0.00329203488412472
"80-84","2","32.6",0.00344015355148887,0.00343448962930975
"80-84","2","32.8",0.00702165607345081,0.00498432109567836
"80-84","2","32.9",0.00619320276210737,0.00616590421533591
"80-84","2","33",0.00699323256214615,0.00491217732475449
"80-84","2","33.1",0.00868116839943732,0.00627671002421006
"80-84","2","33.2",0.00367295586232841,0.00363951151685005
"80-84","2","33.7",0.00358425189476343,0.00356480168957811
"80-84","2","34",0.00356154514949188,0.00355524828528298
"80-84","2","34.2",0.0130582718164915,0.00770601006244528
"80-84","2","34.4",0.00339816780238991,0.00340402451344503
"80-84","2","34.6",0.00713002312449131,0.00505966651065271
"80-84","2","34.7",0.00739499910441408,0.00523339406771289
"80-84","2","34.8",0.00391856564920604,0.00391023583023151
"80-84","2","34.9",0.0039360712415487,0.00394212318542014
"80-84","2","35.2",0.00379929849545396,0.00380534966571276
"80-84","2","35.8",0.00361407916756544,0.00359560644041312
"80-84","2","35.9",0.00345710662960772,0.00343902353703438
"80-84","2","36",0.00324075552300635,0.00323606709403378
"80-84","2","36.7",0.00370277606112955,0.00369570558880841
"80-84","2","36.9",0.00571684349155898,0.00569437932381105
"80-84","2","37.2",0.0034210438423214,0.00341547686500125
"80-84","2","37.6",0.00455926256842838,0.00454664252917573
"80-84","2","37.8",0.0032778627296242,0.00327299880651802
"80-84","2","37.9",0.00338862384120283,0.00338321965658463
"80-84","2","38.2",0.00366305481221779,0.00365620596442385
"80-84","2","38.4",0.00308665099501686,0.00309303477957309
"80-84","2","38.8",0.00368937625260647,0.0036680166429145
"80-84","2","40.1",0.00381117675815996,0.00380348534694863
"80-84","2","40.7",0.0045254858546445,0.00451311258705647
"80-84","2","41.1",0.00314869790973893,0.00313337302818126
"80-84","2","42",0.00338709619729508,0.00338169963150472
"85+","1","16.4",0.00360947783887343,0.00360366736521382
"85+","1","18.5",0.00402625722463304,0.00401809470866775
"85+","1","18.8",0.00421364341085719,0.00416840329172727
"85+","1","19.6",0.00379958579722487,0.00379274572595623
"85+","1","20.2",0.0039599212599461,0.00398409806411108
"85+","1","20.3",0.00352924921273696,0.00351145679767916
"85+","1","20.8",0.00401126600658436,0.00400319413809874
"85+","1","21",0.00377718484461834,0.00378329156256505
"85+","1","21.5",0.00433657303070868,0.00432643275396631
"85+","1","22",0.0133068601039932,0.00776008739216955
"85+","1","22.1",0.00390656961482824,0.0038841906440378
"85+","1","22.2",0.00386452457000952,0.00385731617672106
"85+","1","22.4",0.00392479379552765,0.00396571140269379
"85+","1","22.5",0.00658783381698554,0.00655754683927242
"85+","1","22.6",0.00778068037059769,0.00548087257462483
"85+","1","22.7",0.00995555916749248,0.00724451156389695
"85+","1","22.8",0.00488045666027002,0.00486638326272157
"85+","1","22.9",0.00380347080656192,0.00379572614770141
"85+","1","23.2",0.0073803324238949,0.00522433457425132
"85+","1","23.3",0.0135744809038301,0.00794821016104918
"85+","1","23.4",0.00763859997164085,0.00755373314847347
"85+","1","23.5",0.0073610636541158,0.00520673324321075
"85+","1","23.6",0.00432168056169654,0.00429417573211809
"85+","1","23.8",0.00755165899785071,0.00532179896397761
"85+","1","23.9",0.0193045172650353,0.00861225041522392
"85+","1","24",0.0132535422807438,0.00769277789970157
"85+","1","24.1",0.00329429290698505,0.00327768500451346
"85+","1","24.2",0.00389205486643027,0.00388409858796281
"85+","1","24.3",0.00984873870075237,0.00703817487964912
"85+","1","24.4",0.0158940958052802,0.00794639890753663
"85+","1","24.5",0.00379342521441192,0.00378661964530093
"85+","1","24.6",0.00748904674647476,0.00530305929008391
"85+","1","24.7",0.0157851274141397,0.00796758802057421
"85+","1","24.8",0.00943276194882988,0.00662343270999019
"85+","1","24.9",0.0151404320693047,0.0117077634623082
"85+","1","25",0.00790690860267269,0.00554489430090689
"85+","1","25.2",0.00424836174844697,0.00425590487045032
"85+","1","25.3",0.0233429195487355,0.00942082275938119
"85+","1","25.4",0.00803080500375183,0.00566795515335285
"85+","1","25.5",0.00799419303821516,0.00560808706875226
"85+","1","25.6",0.00774179287500084,0.00541295448502716
"85+","1","25.8",0.00399047073630096,0.00399727291119373
"85+","1","25.9",0.0157133326413738,0.00779939802497799
"85+","1","26",0.0116141035605205,0.0066472097562471
"85+","1","26.2",0.0120374988448534,0.00696628522073962
"85+","1","26.4",0.0230186527053912,0.0103805874131451
"85+","1","26.5",0.00407583063138096,0.00406736514589856
"85+","1","26.7",0.0113605186920226,0.00652590258869147
"85+","1","26.8",0.0080516553018824,0.00569396016256047
"85+","1","26.9",0.011910862257654,0.00686371035048482
"85+","1","27",0.0150242767659243,0.0074239149113225
"85+","1","27.1",0.0075801119481465,0.00532270406660975
"85+","1","27.2",0.00800254498224824,0.00560392097142653
"85+","1","27.3",0.0160373122814264,0.00809376446463507
"85+","1","27.4",0.00769275424377735,0.00544416463208003
"85+","1","27.5",0.00820032063159225,0.00577657283191428
"85+","1","27.6",0.0189218950353412,0.00952072452774779
"85+","1","27.7",0.0042393545561913,0.00422985469632313
"85+","1","27.8",0.00813963868900082,0.00573529569321141
"85+","1","27.9",0.00753664664603585,0.00529023744658558
